time,signal,type,entry,sl,tp,exit,pnl_raw,pnl_weighted,position,breakout_prob,reason,result,month
2025-09-12 01:25:00,LONG,STRONG,4522.85,4503.489714285714,4563.183928571429,4503.489714285714,-0.42805500324543067,-0.2568330019472584,60,35,放量趋势,LOSS,2025-09
2025-09-12 01:30:00,LONG,STRONG,4511.66,4492.5894285714285,4551.390357142856,4492.5894285714285,-0.4226952258940475,-0.2536171355364285,60,35,放量趋势,LOSS,2025-09
2025-09-12 05:45:00,LONG,STRONG,4548.24,4536.953571428571,4563.288571428571,4536.953571428571,-0.2481493626420019,-0.1985194901136015,80,60,强突破,LOSS,2025-09
2025-09-12 05:55:00,LONG,STRONG,4558.09,4545.381785714286,4575.034285714286,4545.381785714286,-0.2788056902280198,-0.22304455218241587,80,60,强突破,LOSS,2025-09
2025-09-12 06:00:00,LONG,STRONG,4557.76,4544.494642857143,4575.447142857143,4544.494642857143,-0.2910499267810785,-0.1746299560686471,60,50,放量趋势,LOSS,2025-09
2025-09-12 11:05:00,LONG,STRONG,4524.59,4513.351571428571,4533.955357142857,4533.955357142857,0.2069879733380646,0.12419278400283876,60,50,强突破,WIN,2025-09
2025-09-12 11:20:00,LONG,STRONG,4532.32,4521.592,4541.259999999999,4521.592,-0.23669996822819364,-0.14201998093691617,60,50,强突破,LOSS,2025-09
2025-09-12 13:55:00,LONG,STRONG,4539.78,4528.838571428571,4562.574642857143,4562.574642857143,0.5021089757024154,0.30126538542144926,60,45,强突破,WIN,2025-09
2025-09-12 14:00:00,LONG,STRONG,4550.77,4539.059714285715,4575.166428571429,4539.059714285715,-0.2573253694272709,-0.15439522165636255,60,45,强突破,LOSS,2025-09
2025-09-12 14:05:00,LONG,STRONG,4559.3,4546.638285714286,4585.678571428572,4546.638285714286,-0.27771180413032637,-0.1666270824781958,60,55,强突破,LOSS,2025-09
2025-09-12 14:10:00,LONG,STRONG,4545.79,4532.039714285715,4574.436428571428,4532.039714285715,-0.30248396239785347,-0.18149037743871207,60,45,放量趋势,LOSS,2025-09
2025-09-12 14:20:00,LONG,STRONG,4567.0,4550.869428571428,4600.605357142857,4550.869428571428,-0.3531984109606259,-0.2119190465763755,60,35,强突破,LOSS,2025-09
2025-09-12 14:25:00,LONG,STRONG,4558.9,4542.097428571428,4593.905357142857,4542.097428571428,-0.36856635215888384,-0.2211398112953303,60,25,放量趋势,LOSS,2025-09
2025-09-12 14:30:00,LONG,STRONG,4549.33,4531.527142857142,4586.419285714286,4531.527142857142,-0.39132920985854286,-0.2347975259151257,60,25,放量趋势,LOSS,2025-09
2025-09-12 16:20:00,LONG,STRONG,4559.06,4547.852857142858,4582.408214285714,4582.408214285714,0.5121278133148887,0.3072766879889332,60,35,强突破,WIN,2025-09
2025-09-12 16:25:00,LONG,STRONG,4569.13,4557.920285714286,4592.483571428571,4557.920285714286,-0.2453358579360566,-0.14720151476163396,60,35,强突破,LOSS,2025-09
2025-09-12 16:30:00,LONG,STRONG,4565.91,4554.597428571428,4589.477857142857,4554.597428571428,-0.2477615947001052,-0.1486569568200631,60,55,放量趋势,LOSS,2025-09
2025-09-12 16:45:00,LONG,STRONG,4563.1,4551.592000000001,4587.075,4587.075,0.5254103569941367,0.3152462141964821,60,35,放量趋势,WIN,2025-09
2025-09-12 16:55:00,LONG,STRONG,4575.41,4563.663714285714,4599.881428571428,4599.881428571428,0.5348466819679129,0.3209080091807477,60,45,放量趋势,WIN,2025-09
2025-09-12 17:15:00,LONG,STRONG,4573.04,4560.222285714286,4599.743571428571,4599.743571428571,0.5839347879872294,0.3503608727923377,60,45,放量趋势,WIN,2025-09
2025-09-12 17:30:00,LONG,STRONG,4599.23,4585.399142857143,4628.044285714285,4628.044285714285,0.6265023865796163,0.37590143194776976,60,45,强突破,WIN,2025-09
2025-09-12 17:45:00,LONG,STRONG,4624.6,4609.610285714286,4655.828571428571,4609.610285714286,-0.3241299633636292,-0.19447797801817754,60,45,强突破,LOSS,2025-09
2025-09-12 19:35:00,LONG,STRONG,4638.69,4626.467142857143,4654.987142857142,4654.987142857142,0.3513307174470102,0.21079843046820612,60,50,强突破,WIN,2025-09
2025-09-12 19:40:00,LONG,STRONG,4644.07,4632.246785714286,4659.834285714285,4659.834285714285,0.3394497868095336,0.20366987208572015,60,50,强突破,WIN,2025-09
2025-09-12 19:45:00,LONG,STRONG,4647.65,4635.749642857142,4663.517142857143,4635.749642857142,-0.2560510611353588,-0.20484084890828705,80,60,强突破,LOSS,2025-09
2025-09-12 19:50:00,LONG,STRONG,4658.56,4646.189285714286,4675.054285714286,4646.189285714286,-0.26554802955665935,-0.26554802955665935,100,80,强突破,LOSS,2025-09
2025-09-12 19:55:00,LONG,STRONG,4657.84,4645.552857142858,4674.222857142858,4645.552857142858,-0.2637948675167567,-0.2637948675167567,100,70,放量趋势,LOSS,2025-09
2025-09-12 20:00:00,LONG,STRONG,4649.51,4636.286428571429,4667.141428571429,4636.286428571429,-0.2844078500438031,-0.17064471002628184,60,50,放量趋势,LOSS,2025-09
2025-09-12 20:45:00,LONG,STRONG,4680.38,4666.889428571429,4708.4853571428575,4666.889428571429,-0.2882366694279408,-0.17294200165676446,60,55,强突破,LOSS,2025-09
2025-09-12 22:15:00,LONG,STRONG,4690.88,4678.951142857143,4715.731785714286,4715.731785714286,0.5297894150838659,0.31787364905031956,60,35,强突破,WIN,2025-09
2025-09-12 22:20:00,LONG,STRONG,4714.55,4698.053428571428,4748.917857142857,4698.053428571428,-0.34990765669198054,-0.2099445940151883,60,55,强突破,LOSS,2025-09
2025-09-12 23:15:00,LONG,STRONG,4686.8,4666.175428571429,4729.767857142857,4729.767857142857,0.9167845255367565,0.5500707153220539,60,25,放量趋势,WIN,2025-09
2025-09-13 01:10:00,LONG,STRONG,4720.69,4708.48,4736.969999999999,4708.48,-0.25864862975539676,-0.2069189038043174,80,60,放量趋势,LOSS,2025-09
2025-09-13 01:30:00,LONG,STRONG,4720.39,4706.798928571429,4738.511428571429,4706.798928571429,-0.2879226383534202,-0.17275358301205213,60,40,放量趋势,LOSS,2025-09
2025-09-13 03:15:00,LONG,STRONG,4723.9,4712.743214285714,4738.7757142857145,4738.7757142857145,0.3149032427806436,0.25192259422451485,80,60,强突破,WIN,2025-09
2025-09-13 03:25:00,LONG,STRONG,4725.49,4714.733928571428,4739.831428571429,4739.831428571429,0.3034908246854586,0.18209449481127518,60,40,放量趋势,WIN,2025-09
2025-09-13 03:35:00,LONG,STRONG,4736.05,4724.153928571429,4751.911428571429,4751.911428571429,0.3349083850767708,0.26792670806141666,80,60,强突破,WIN,2025-09
2025-09-13 03:40:00,LONG,STRONG,4746.14,4733.712500000001,4762.71,4762.71,0.3491258159261991,0.3491258159261992,100,80,强突破,WIN,2025-09
2025-09-13 03:45:00,LONG,STRONG,4759.99,4748.380857142857,4784.175714285714,4748.380857142857,-0.2438900681964167,-0.14633404091785002,60,55,强突破,LOSS,2025-09
2025-09-13 08:55:00,LONG,WEAK,4730.52,4722.769714285715,4736.978571428572,4722.769714285715,-0.1638358090502816,-0.0409589522625704,25,55,弱趋势,LOSS,2025-09
2025-09-13 10:05:00,LONG,STRONG,4737.32,4727.209142857142,4745.745714285714,4727.209142857142,-0.21342989586638944,-0.12805793751983366,60,50,强突破,LOSS,2025-09
2025-09-13 22:30:00,SHORT,STRONG,4653.41,4660.613857142857,4647.406785714285,4660.613857142857,-0.15480813302196642,-0.15480813302196642,100,70,强突破,LOSS,2025-09
2025-09-14 03:05:00,LONG,STRONG,4679.04,4667.432142857143,4694.517142857143,4667.432142857143,-0.24808202415147187,-0.14884921449088312,60,40,放量趋势,LOSS,2025-09
2025-09-14 04:15:00,SHORT,STRONG,4640.5,4651.955714285714,4625.225714285714,4651.955714285714,-0.2468637923868945,-0.2468637923868945,100,80,强突破,LOSS,2025-09
2025-09-14 07:45:00,SHORT,STRONG,4652.81,4661.9514285714295,4645.192142857143,4645.192142857143,0.16372594502799914,0.1309807560223993,80,60,强突破,WIN,2025-09
2025-09-14 11:15:00,SHORT,STRONG,4649.44,4659.220428571428,4641.289642857142,4641.289642857142,0.17529760880573794,0.17529760880573794,100,70,强突破,WIN,2025-09
2025-09-14 11:25:00,SHORT,STRONG,4640.6,4651.114571428572,4631.8378571428575,4631.8378571428575,0.18881486999833774,0.18881486999833774,100,80,强突破,WIN,2025-09
2025-09-14 11:30:00,SHORT,STRONG,4636.67,4647.8222857142855,4627.376428571429,4627.376428571429,0.20043633531330332,0.20043633531330332,100,80,强突破,WIN,2025-09
2025-09-14 11:55:00,SHORT,STRONG,4635.23,4647.205357142857,4619.262857142857,4619.262857142857,0.3444735829105091,0.2755788663284073,80,60,放量趋势,WIN,2025-09
2025-09-14 12:00:00,SHORT,STRONG,4635.06,4647.327857142857,4618.702857142858,4618.702857142858,0.35290034772240714,0.21174020863344428,60,50,放量趋势,WIN,2025-09
2025-09-14 12:25:00,SHORT,STRONG,4643.19,4654.39607142857,4628.248571428571,4628.248571428571,0.3217923145817495,0.1930753887490497,60,30,放量趋势,WIN,2025-09
2025-09-14 13:00:00,SHORT,STRONG,4624.46,4636.1053571428565,4608.932857142858,4608.932857142858,0.3357612101119326,0.26860896808954604,80,60,放量趋势,WIN,2025-09
2025-09-14 13:25:00,SHORT,STRONG,4615.7,4628.221785714285,4599.004285714286,4628.221785714285,-0.2712868192102003,-0.2712868192102003,100,70,放量趋势,LOSS,2025-09
2025-09-14 14:20:00,SHORT,STRONG,4610.25,4624.147714285715,4581.296428571429,4581.296428571429,0.6280260599440636,0.37681563596643813,60,25,放量趋势,WIN,2025-09
2025-09-14 14:25:00,SHORT,STRONG,4614.98,4629.076571428571,4585.612142857142,4585.612142857142,0.6363593589323735,0.3818156153594241,60,15,放量趋势,WIN,2025-09
2025-09-14 14:35:00,SHORT,STRONG,4593.07,4607.884857142857,4562.205714285714,4607.884857142857,-0.3225480374315515,-0.1935288224589309,60,45,强突破,LOSS,2025-09
2025-09-14 14:40:00,SHORT,STRONG,4590.92,4606.421428571429,4558.625357142857,4606.421428571429,-0.3376540774273726,-0.20259244645642355,60,45,放量趋势,LOSS,2025-09
2025-09-14 21:05:00,SHORT,STRONG,4607.0,4616.560571428571,4599.032857142857,4616.560571428571,-0.2075227138825953,-0.16601817110607622,80,60,强突破,LOSS,2025-09
2025-09-15 00:10:00,SHORT,STRONG,4597.55,4609.569285714286,4581.524285714286,4609.569285714286,-0.26142805873314295,-0.15685683523988578,60,50,放量趋势,LOSS,2025-09
2025-09-15 00:15:00,SHORT,STRONG,4595.91,4608.225,4579.49,4608.225,-0.2679556388180036,-0.16077338329080215,60,50,放量趋势,LOSS,2025-09
2025-09-15 01:05:00,SHORT,STRONG,4584.03,4595.111142857143,4560.944285714285,4595.111142857143,-0.2417336460961922,-0.1450401876577153,60,35,强突破,LOSS,2025-09
2025-09-15 04:20:00,LONG,STRONG,4652.26,4641.270357142857,4666.912857142857,4641.270357142857,-0.2362215967538965,-0.1417329580523379,60,50,强突破,LOSS,2025-09
2025-09-15 04:25:00,LONG,STRONG,4647.3,4635.207857142857,4663.4228571428575,4663.4228571428575,0.3469295535656694,0.20815773213940164,60,50,放量趋势,WIN,2025-09
2025-09-15 05:15:00,LONG,STRONG,4661.42,4650.025357142857,4676.612857142858,4650.025357142857,-0.2444457452266365,-0.1466674471359819,60,50,强突破,LOSS,2025-09
2025-09-15 05:25:00,LONG,STRONG,4659.61,4648.15,4674.89,4648.15,-0.2459433300211828,-0.14756599801270967,60,30,放量趋势,LOSS,2025-09
2025-09-15 06:05:00,LONG,STRONG,4669.06,4657.849857142857,4678.401785714286,4657.849857142857,-0.24009421290673458,-0.19207537032538766,80,60,强突破,LOSS,2025-09
2025-09-15 08:05:00,SHORT,STRONG,4566.0,4583.016857142857,4530.5482142857145,4530.5482142857145,0.7764298229147067,0.465857893748824,60,45,放量趋势,WIN,2025-09
2025-09-15 08:50:00,SHORT,STRONG,4509.88,4529.642285714286,4468.708571428571,4529.642285714286,-0.4381998127286315,-0.2629198876371789,60,45,强突破,LOSS,2025-09
2025-09-15 12:25:00,SHORT,STRONG,4514.77,4526.695000000001,4498.870000000001,4526.695000000001,-0.26413305661196873,-0.21130644528957496,80,60,强突破,LOSS,2025-09
2025-09-15 12:30:00,SHORT,STRONG,4520.41,4533.055,4503.55,4533.055,-0.2797312633146205,-0.1678387579887723,60,40,放量趋势,LOSS,2025-09
2025-09-15 12:40:00,SHORT,STRONG,4528.36,4540.7575,4511.83,4511.83,0.3650328154121966,0.21901968924731796,60,30,放量趋势,WIN,2025-09
2025-09-15 13:00:00,SHORT,STRONG,4520.71,4532.3525714285715,4496.454642857143,4532.3525714285715,-0.25753855984063345,-0.15452313590438005,60,15,放量趋势,LOSS,2025-09
2025-09-15 13:40:00,SHORT,STRONG,4498.28,4513.107714285714,4467.388928571428,4513.107714285714,-0.3296307541041051,-0.19777845246246303,60,45,强突破,LOSS,2025-09
2025-09-15 13:45:00,SHORT,STRONG,4507.65,4523.9554285714285,4473.680357142856,4523.9554285714285,-0.3617279196794077,-0.21703675180764465,60,15,放量趋势,LOSS,2025-09
2025-09-15 15:20:00,SHORT,STRONG,4488.24,4502.9382857142855,4457.618571428571,4502.9382857142855,-0.3274843973202347,-0.19649063839214084,60,25,放量趋势,LOSS,2025-09
2025-09-15 15:25:00,SHORT,STRONG,4491.26,4506.489714285714,4459.5314285714285,4506.489714285714,-0.339096696377279,-0.2034580178263674,60,35,放量趋势,LOSS,2025-09
2025-09-15 15:30:00,SHORT,STRONG,4471.13,4487.796285714286,4436.408571428572,4487.796285714286,-0.37275332442325654,-0.2236519946539539,60,45,强突破,LOSS,2025-09
2025-09-15 19:30:00,SHORT,STRONG,4486.45,4499.877142857143,4468.547142857143,4499.877142857143,-0.29928212411021693,-0.17956927446613016,60,40,放量趋势,LOSS,2025-09
2025-09-16 00:25:00,SHORT,STRONG,4508.15,4518.325142857142,4499.670714285714,4518.325142857142,-0.22570550796096892,-0.18056440636877513,80,60,强突破,LOSS,2025-09
2025-09-16 04:10:00,SHORT,STRONG,4509.65,4520.039857142857,4500.9917857142855,4500.9917857142855,0.1919930434892767,0.15359443479142137,80,60,强突破,WIN,2025-09
2025-09-16 04:15:00,SHORT,STRONG,4498.46,4508.769285714286,4484.714285714285,4508.769285714286,-0.229173666416631,-0.18333893313330482,80,60,强突破,LOSS,2025-09
2025-09-16 04:50:00,SHORT,STRONG,4515.94,4526.504285714285,4501.854285714286,4526.504285714285,-0.2339332611656862,-0.1403599566994117,60,40,放量趋势,LOSS,2025-09
2025-09-16 04:55:00,SHORT,STRONG,4518.7,4529.271785714285,4504.604285714286,4529.271785714285,-0.23395635280690016,-0.1403738116841401,60,30,放量趋势,LOSS,2025-09
2025-09-16 06:30:00,SHORT,STRONG,4498.31,4508.912857142857,4484.1728571428575,4508.912857142857,-0.2357075689060318,-0.18856605512482547,80,60,强突破,LOSS,2025-09
2025-09-16 06:45:00,SHORT,STRONG,4505.06,4516.312142857143,4490.057142857143,4516.312142857143,-0.24976677019046678,-0.14986006211428007,60,40,放量趋势,LOSS,2025-09
2025-09-16 13:35:00,SHORT,STRONG,4480.89,4493.085,4464.63,4464.63,0.3628743396959135,0.2902994717567308,80,60,强突破,WIN,2025-09
2025-09-16 13:40:00,SHORT,STRONG,4455.01,4466.425428571429,4431.227857142857,4431.227857142857,0.533829168893971,0.3202975013363826,60,55,强突破,WIN,2025-09
2025-09-16 13:45:00,SHORT,STRONG,4445.26,4458.380285714286,4417.926071428572,4458.380285714286,-0.2951522681302372,-0.23612181450418976,80,65,强突破,LOSS,2025-09
2025-09-16 13:50:00,SHORT,STRONG,4449.9,4463.801142857143,4420.939285714286,4463.801142857143,-0.31239225279541083,-0.1874353516772465,60,45,放量趋势,LOSS,2025-09
2025-09-16 13:55:00,SHORT,STRONG,4473.59,4489.098285714286,4441.2810714285715,4441.2810714285715,0.7222147888257221,0.43332887329543324,60,25,放量趋势,WIN,2025-09
2025-09-16 14:05:00,SHORT,STRONG,4444.56,4462.399714285714,4407.393928571429,4462.399714285714,-0.4013831354670395,-0.24082988128022373,60,35,放量趋势,LOSS,2025-09
2025-09-16 14:10:00,SHORT,STRONG,4434.31,4453.441428571429,4394.452857142857,4453.441428571429,-0.43144093605158057,-0.25886456163094834,60,45,放量趋势,LOSS,2025-09
2025-09-16 14:15:00,SHORT,STRONG,4429.27,4449.372571428572,4387.389642857143,4449.372571428572,-0.45385743990706223,-0.27231446394423736,60,45,放量趋势,LOSS,2025-09
2025-09-16 22:40:00,LONG,STRONG,4520.0,4509.212857142857,4528.989285714286,4509.212857142857,-0.23865360303414618,-0.19092288242731695,80,60,强突破,LOSS,2025-09
2025-09-16 22:45:00,LONG,STRONG,4521.84,4510.425428571429,4531.352142857143,4510.425428571429,-0.25243200618711487,-0.25243200618711487,100,70,强突破,LOSS,2025-09
2025-09-17 02:30:00,LONG,STRONG,4523.7,4512.299571428572,4533.200357142857,4533.200357142857,0.21001297926159906,0.16801038340927923,80,60,强突破,WIN,2025-09
2025-09-17 02:35:00,LONG,STRONG,4535.96,4525.435357142857,4549.992857142857,4549.992857142857,0.30936906725053154,0.24749525380042525,80,60,强突破,WIN,2025-09
2025-09-17 02:45:00,LONG,STRONG,4543.69,4532.973571428571,4557.978571428571,4532.973571428571,-0.23585298670087262,-0.23585298670087262,100,80,强突破,LOSS,2025-09
2025-09-17 02:50:00,LONG,STRONG,4536.4,4524.277857142857,4552.562857142857,4524.277857142857,-0.267219443989563,-0.267219443989563,100,70,放量趋势,LOSS,2025-09
2025-09-17 06:30:00,LONG,STRONG,4523.08,4510.185357142857,4540.272857142857,4540.272857142857,0.38011392995164944,0.30409114396131953,80,60,放量趋势,WIN,2025-09
2025-09-17 06:35:00,LONG,STRONG,4533.3,4519.728214285715,4551.395714285714,4551.395714285714,0.3991731031635711,0.3991731031635711,100,70,强突破,WIN,2025-09
2025-09-17 06:40:00,LONG,STRONG,4538.21,4526.840857142857,4561.895714285714,4526.840857142857,-0.25052042230621396,-0.1503122533837284,60,55,强突破,LOSS,2025-09
2025-09-17 06:45:00,LONG,STRONG,4533.75,4521.642857142857,4558.973214285714,4521.642857142857,-0.26704478317382113,-0.1602268699042927,60,45,放量趋势,LOSS,2025-09
2025-09-17 06:50:00,LONG,STRONG,4545.96,4532.661428571429,4573.665357142857,4532.661428571429,-0.2925360414207659,-0.2340288331366127,80,65,强突破,LOSS,2025-09
2025-09-17 07:20:00,LONG,STRONG,4547.26,4533.758928571429,4565.261428571429,4533.758928571429,-0.2969056405081492,-0.23752451240651937,80,60,放量趋势,LOSS,2025-09
2025-09-17 13:35:00,SHORT,STRONG,4493.19,4505.037857142856,4477.392857142857,4505.037857142856,-0.26368475721829726,-0.15821085433097834,60,50,放量趋势,LOSS,2025-09
2025-09-17 13:40:00,SHORT,STRONG,4490.02,4501.771428571429,4474.351428571429,4501.771428571429,-0.26172330126433135,-0.1570339807585988,60,50,放量趋势,LOSS,2025-09
2025-09-17 14:25:00,SHORT,STRONG,4474.65,4487.664,4447.537499999999,4487.664,-0.2908383895947197,-0.1745030337568318,60,55,强突破,LOSS,2025-09
2025-09-17 14:30:00,SHORT,STRONG,4479.85,4494.020285714286,4450.328571428572,4494.020285714286,-0.316311611198711,-0.1897869667192266,60,45,放量趋势,LOSS,2025-09
2025-09-17 16:15:00,SHORT,STRONG,4473.71,4485.068214285714,4458.565714285714,4485.068214285714,-0.25388803220847983,-0.1523328193250879,60,50,强突破,LOSS,2025-09
2025-09-17 17:55:00,SHORT,STRONG,4428.01,4449.8345714285715,4382.5421428571435,4449.8345714285715,-0.4928753871055234,-0.29572523226331404,60,45,强突破,LOSS,2025-09
2025-09-17 18:10:00,SHORT,STRONG,4457.71,4493.273714285714,4383.618928571428,4493.273714285714,-0.7978023309213479,-0.4786813985528087,60,15,放量趋势,LOSS,2025-09
2025-09-17 22:10:00,LONG,STRONG,4548.5,4536.574571428571,4573.344642857143,4573.344642857143,0.5462161780178806,0.3277297068107283,60,55,强突破,WIN,2025-09
2025-09-17 22:15:00,LONG,STRONG,4540.1,4527.750285714286,4565.828571428572,4565.828571428572,0.5666961394808867,0.3400176836885321,60,55,放量趋势,WIN,2025-09
2025-09-17 22:25:00,LONG,STRONG,4563.71,4551.447714285714,4589.256428571429,4589.256428571429,0.5597732671758022,0.3358639603054813,60,45,强突破,WIN,2025-09
2025-09-17 22:30:00,LONG,STRONG,4567.32,4554.5665714285715,4593.8896428571425,4593.8896428571425,0.5817337707264382,0.3490402624358629,60,35,放量趋势,WIN,2025-09
2025-09-17 22:50:00,LONG,STRONG,4598.4,4584.279428571428,4627.817857142857,4584.279428571428,-0.30707575305696694,-0.24566060244557356,80,65,强突破,LOSS,2025-09
2025-09-17 23:10:00,LONG,STRONG,4601.79,4584.966857142857,4636.8382142857145,4584.966857142857,-0.3655782392752072,-0.21934694356512435,60,35,放量趋势,LOSS,2025-09
2025-09-18 00:05:00,LONG,STRONG,4603.34,4588.408571428571,4634.447142857143,4588.408571428571,-0.32436075917549045,-0.19461645550529424,60,35,放量趋势,LOSS,2025-09
2025-09-18 03:05:00,LONG,STRONG,4627.33,4616.023214285714,4642.405714285715,4642.405714285715,0.3257972585857209,0.19547835515143255,60,30,强突破,WIN,2025-09
2025-09-18 03:10:00,LONG,STRONG,4638.41,4626.346785714286,4654.494285714285,4626.346785714286,-0.2600721860662148,-0.15604331163972887,60,50,强突破,LOSS,2025-09
2025-09-18 03:15:00,LONG,STRONG,4631.72,4618.179285714286,4649.774285714286,4618.179285714286,-0.292347427860792,-0.1754084567164752,60,40,放量趋势,LOSS,2025-09
2025-09-18 03:30:00,LONG,STRONG,4623.08,4609.351785714286,4641.384285714285,4609.351785714286,-0.29694952900909943,-0.17816971740545967,60,40,放量趋势,LOSS,2025-09
2025-09-18 07:20:00,LONG,STRONG,4572.39,4560.940714285714,4587.655714285715,4587.655714285715,0.3338672835369301,0.20032037012215806,60,50,放量趋势,WIN,2025-09
2025-09-18 08:35:00,LONG,STRONG,4600.76,4588.436428571429,4611.029642857143,4588.436428571429,-0.2678594716649224,-0.2142875773319379,80,60,强突破,LOSS,2025-09
2025-09-18 13:25:00,LONG,STRONG,4585.32,4573.910357142857,4600.532857142856,4600.532857142856,0.3317730745696395,0.1990638447417837,60,30,放量趋势,WIN,2025-09
2025-09-18 13:30:00,LONG,STRONG,4594.59,4582.272857142858,4611.012857142857,4582.272857142858,-0.268079259675885,-0.160847555805531,60,50,强突破,LOSS,2025-09
2025-09-18 14:10:00,LONG,STRONG,4607.61,4591.8917142857135,4640.356428571428,4591.8917142857135,-0.34113750326711983,-0.20468250196027188,60,45,强突破,LOSS,2025-09
2025-09-18 14:20:00,LONG,STRONG,4622.06,4606.234571428572,4655.029642857144,4606.234571428572,-0.34238907697927645,-0.20543344618756587,60,35,强突破,LOSS,2025-09
2025-09-18 15:05:00,LONG,STRONG,4603.08,4589.542285714286,4631.283571428572,4589.542285714286,-0.2941012167008649,-0.17646073002051896,60,15,放量趋势,LOSS,2025-09
2025-09-18 16:20:00,LONG,STRONG,4616.16,4603.956857142857,4641.583214285714,4603.956857142857,-0.2643570165926369,-0.15861420995558212,60,25,强突破,LOSS,2025-09
2025-09-18 16:30:00,LONG,STRONG,4620.23,4608.657714285714,4644.338928571428,4608.657714285714,-0.2504699054870753,-0.1502819432922452,60,35,强突破,LOSS,2025-09
2025-09-18 16:35:00,LONG,STRONG,4625.37,4613.641714285714,4649.8039285714285,4613.641714285714,-0.2535642708428828,-0.15213856250572969,60,35,强突破,LOSS,2025-09
2025-09-18 16:40:00,LONG,STRONG,4630.1,4618.182285714286,4654.9285714285725,4618.182285714286,-0.2573964770893562,-0.1544378862536137,60,55,强突破,LOSS,2025-09
2025-09-18 17:20:00,LONG,STRONG,4613.01,4600.283142857143,4639.524285714286,4600.283142857143,-0.27589051709962964,-0.1655343102597778,60,25,放量趋势,LOSS,2025-09
2025-09-18 18:55:00,LONG,STRONG,4618.33,4607.539642857143,4632.717142857143,4607.539642857143,-0.23364196891207256,-0.14018518134724353,60,30,放量趋势,LOSS,2025-09
2025-09-19 00:35:00,LONG,STRONG,4610.62,4599.348142857143,4620.013214285714,4599.348142857143,-0.2444759521031182,-0.2444759521031182,100,80,强突破,LOSS,2025-09
2025-09-19 01:15:00,LONG,STRONG,4610.38,4599.664642857143,4624.667142857143,4599.664642857143,-0.23241809011094752,-0.1394508540665685,60,40,放量趋势,LOSS,2025-09
2025-09-19 01:25:00,LONG,STRONG,4616.52,4606.069285714286,4630.454285714286,4606.069285714286,-0.22637645424940517,-0.1358258725496431,60,50,强突破,LOSS,2025-09
2025-09-19 03:40:00,SHORT,STRONG,4553.71,4565.040571428572,4530.104642857143,4530.104642857143,0.5183763819579513,0.3110258291747708,60,55,强突破,WIN,2025-09
2025-09-19 04:00:00,SHORT,STRONG,4538.4,4551.093428571428,4511.955357142857,4551.093428571428,-0.27968950668580866,-0.1678137040114852,60,55,强突破,LOSS,2025-09
2025-09-19 05:25:00,SHORT,STRONG,4531.6,4543.786,4521.445000000001,4543.786,-0.26891164268690293,-0.16134698561214175,60,40,强突破,LOSS,2025-09
2025-09-19 06:00:00,SHORT,STRONG,4536.0,4546.4003571428575,4522.132857142858,4522.132857142858,0.3057130259511117,0.18342781557066704,60,40,放量趋势,WIN,2025-09
2025-09-19 06:45:00,SHORT,STRONG,4524.79,4536.880857142857,4514.714285714285,4536.880857142857,-0.2672136639016883,-0.21377093112135065,80,60,强突破,LOSS,2025-09
2025-09-19 06:50:00,SHORT,STRONG,4529.79,4540.218214285715,4515.885714285714,4540.218214285715,-0.23021407804146776,-0.13812844682488065,60,40,放量趋势,LOSS,2025-09
2025-09-19 07:00:00,SHORT,STRONG,4520.0,4531.671071428572,4504.438571428572,4531.671071428572,-0.25820954487990816,-0.1549257269279449,60,50,强突破,LOSS,2025-09
2025-09-19 07:05:00,SHORT,STRONG,4523.79,4535.97,4507.55,4535.97,-0.269243267260423,-0.16154596035625382,60,40,放量趋势,LOSS,2025-09
2025-09-19 09:45:00,SHORT,STRONG,4523.8,4534.287571428571,4515.060357142857,4515.060357142857,0.19319251198423507,0.11591550719054103,60,50,强突破,WIN,2025-09
2025-09-19 09:50:00,SHORT,STRONG,4520.79,4531.7339999999995,4511.67,4531.7339999999995,-0.2420815830861311,-0.24208158308613106,100,70,强突破,LOSS,2025-09
2025-09-19 14:45:00,SHORT,STRONG,4498.9,4512.818285714286,4469.903571428571,4469.903571428571,0.6445226293411418,0.3867135776046851,60,45,强突破,WIN,2025-09
2025-09-19 14:50:00,SHORT,STRONG,4498.54,4513.085714285715,4468.236428571428,4468.236428571428,0.6736312543307731,0.4041787525984638,60,45,放量趋势,WIN,2025-09
2025-09-19 14:55:00,SHORT,STRONG,4495.45,4509.868857142857,4465.410714285714,4465.410714285714,0.6682153224768611,0.40092919348611666,60,45,放量趋势,WIN,2025-09
2025-09-19 15:00:00,SHORT,STRONG,4484.53,4499.706571428571,4452.9121428571425,4452.9121428571425,0.70504282818617,0.42302569691170205,60,35,强突破,WIN,2025-09
2025-09-19 15:10:00,SHORT,STRONG,4463.01,4479.582,4428.485,4479.582,-0.37131890809117873,-0.29705512647294297,80,65,强突破,LOSS,2025-09
2025-09-19 15:15:00,SHORT,STRONG,4460.41,4477.359142857143,4425.0992857142855,4477.359142857143,-0.37999069271978947,-0.2279944156318737,60,45,放量趋势,LOSS,2025-09
2025-09-19 15:20:00,SHORT,STRONG,4464.11,4482.244571428571,4426.329642857143,4482.244571428571,-0.40623038922812593,-0.24373823353687554,60,55,放量趋势,LOSS,2025-09
