time,signal,type,entry,sl,tp,exit,pnl_raw,pnl_weighted,position,breakout_prob,volatility,reason,result,month
2025-10-07 22:05:00,SHORT,STRONG,4484.64,4495.400571428571,4464.912285714286,4495.400571428571,-0.23994281433004616,-0.22794567361354384,95,50,0.001999523452750467,放量趋势,LOSS,2025-10
2025-10-07 23:25:00,SHORT,STRONG,4473.06,4482.650571428572,4452.280428571429,4452.280428571429,0.46454935611351544,0.32518454927946083,70,60,0.0017867282927443136,放量趋势,WIN,2025-10
2025-10-07 23:30:00,SHORT,STRONG,4465.65,4475.281714285714,4447.991857142857,4447.991857142857,0.39542155917151134,0.37565048121293576,95,50,0.001797370723506909,强突破,WIN,2025-10
2025-10-07 23:35:00,SHORT,STRONG,4463.14,4473.113714285715,4444.854857142857,4444.854857142857,0.4096923434430244,0.3892077262708732,95,50,0.0018622379247410293,强突破,WIN,2025-10
2025-10-07 23:40:00,SHORT,STRONG,4461.16,4471.802285714286,4438.101714285714,4438.101714285714,0.5168674899417705,0.36180724295923933,70,60,0.001987951884391402,放量趋势,WIN,2025-10
2025-10-07 23:50:00,SHORT,STRONG,4452.44,4463.1621428571425,4417.593035714285,4463.1621428571425,-0.2408149881220836,-0.16857049168545854,70,65,0.002408149881220851,放量趋势,LOSS,2025-10
2025-10-08 03:20:00,SHORT,STRONG,4452.16,4461.549285714285,4426.339464285714,4426.339464285714,0.5799552512552572,0.5509574886924943,95,55,0.0021089281863827226,强突破,WIN,2025-10
2025-10-08 12:20:00,SHORT,STRONG,4477.35,4486.204285714286,4450.7871428571425,4486.204285714286,-0.19775728308677343,-0.08899077738904804,45,70,0.0016479773590564889,强突破,LOSS,2025-10
2025-10-08 22:05:00,LONG,STRONG,4535.25,4526.736857142857,4550.8574285714285,4526.736857142857,-0.18771055304874187,-0.1783250253963048,95,50,0.0015642546087394872,强突破,LOSS,2025-10
2025-10-08 23:35:00,LONG,STRONG,4533.48,4524.078214285714,4545.702321428571,4524.078214285714,-0.20738562239792224,-0.1016189549749819,49,60,0.0013825708159861912,放量趋势,LOSS,2025-10
2025-10-09 00:15:00,LONG,STRONG,4530.01,4521.304857142857,4548.871142857143,4521.304857142857,-0.19216608478001312,-0.1345162593460092,70,60,0.0016013840398334236,放量趋势,LOSS,2025-10
2025-10-09 02:40:00,SHORT,STRONG,4422.15,4434.123571428571,4389.222678571428,4434.123571428571,-0.2707635749255822,-0.25722539617930307,95,55,0.0027076357492557923,强突破,LOSS,2025-10
2025-10-09 02:55:00,SHORT,STRONG,4413.15,4426.295714285714,4376.999285714285,4426.295714285714,-0.29787599074843024,-0.28298219121100876,95,55,0.0029787599074842875,放量趋势,LOSS,2025-10
2025-10-09 05:30:00,SHORT,STRONG,4446.61,4456.080357142857,4436.192607142857,4436.192607142857,0.23427718772599035,0.15462294389915363,66,50,0.0014198617437938986,放量趋势,WIN,2025-10
2025-10-09 06:00:00,SHORT,STRONG,4448.89,4458.442857142857,4438.381857142857,4438.381857142857,0.23619695827819873,0.15588999246361115,66,50,0.0014314967168375524,放量趋势,WIN,2025-10
2025-10-09 06:05:00,SHORT,STRONG,4437.02,4445.785142857143,4418.028857142857,4418.028857142857,0.4280157145368542,0.29961100017579795,70,60,0.0016462142866801735,强突破,WIN,2025-10
2025-10-09 06:10:00,SHORT,STRONG,4438.33,4447.179142857142,4422.106571428571,4422.106571428571,0.36553002078323343,0.34725351974407176,95,50,0.0016615000944692482,放量趋势,WIN,2025-10
2025-10-09 06:15:00,SHORT,STRONG,4429.52,4438.982857142858,4412.171428571429,4438.982857142858,-0.21363166083136548,-0.2029500777897972,95,50,0.0017802638402613204,强突破,LOSS,2025-10
2025-10-09 07:35:00,SHORT,STRONG,4415.11,4423.913714285714,4398.969857142856,4423.913714285714,-0.19939965902808096,-0.1894296760766769,95,50,0.001661663825233959,强突破,LOSS,2025-10
2025-10-09 08:05:00,SHORT,STRONG,4409.17,4419.352857142858,4390.501428571429,4390.501428571429,0.42340330331040404,0.4022331381448839,95,50,0.0019245604695927868,强突破,WIN,2025-10
2025-10-09 08:15:00,SHORT,STRONG,4391.36,4401.86,4362.485,4362.485,0.6575411717554471,0.6246641131676748,95,55,0.0023910588063834736,强突破,WIN,2025-10
2025-10-09 08:20:00,SHORT,STRONG,4367.35,4380.050714285715,4332.423035714286,4332.423035714286,0.7997289955170606,0.7597425457412075,95,55,0.002908105438243873,强突破,WIN,2025-10
2025-10-09 08:25:00,SHORT,STRONG,4340.42,4354.881428571429,4300.651071428571,4354.881428571429,-0.33318039663048205,-0.3165213767989579,95,55,0.0033318039663047905,强突破,LOSS,2025-10
2025-10-10 01:25:00,LONG,STRONG,4392.27,4383.086785714286,4402.371535714286,4383.086785714286,-0.2090767253769625,-0.13799063874879525,66,50,0.0013938448358463674,强突破,LOSS,2025-10
2025-10-10 14:55:00,SHORT,STRONG,4280.6,4298.447142857143,4231.520357142857,4231.520357142857,1.1465598948078066,1.0892319000674164,95,55,0.0041693087083919935,强突破,WIN,2025-10
2025-10-10 15:00:00,SHORT,STRONG,4256.0,4275.632142857143,4202.011607142857,4275.632142857143,-0.4612815520945196,-0.4382174744897936,95,55,0.004612815520945211,强突破,LOSS,2025-10
2025-10-10 15:15:00,SHORT,STRONG,4227.5,4250.17,4165.1575,4165.1575,1.47468953282081,1.4009550561797695,95,55,0.005362507392075697,强突破,WIN,2025-10
2025-10-10 15:20:00,SHORT,STRONG,4183.55,4208.4628571428575,4102.583214285714,4102.583214285714,1.9353607752814195,1.3547525426969937,70,65,0.005954956231635124,强突破,WIN,2025-10
2025-10-10 15:25:00,SHORT,STRONG,4161.47,4187.196428571428,4090.722321428572,4090.722321428572,1.7000646062912486,1.615061375976686,95,55,0.0061820531137863725,强突破,WIN,2025-10
2025-10-10 15:30:00,SHORT,STRONG,4095.51,4126.540714285715,3994.660178571429,4126.540714285715,-0.7576764379946469,-0.5303735065962528,70,65,0.007576764379946406,强突破,LOSS,2025-10
2025-10-10 18:40:00,SHORT,STRONG,4073.84,4088.61,4033.2225000000003,4033.2225000000003,0.9970322840366789,0.947180669834845,95,55,0.0036255719419515616,放量趋势,WIN,2025-10
2025-10-10 19:05:00,SHORT,STRONG,4034.39,4050.4214285714284,3990.3035714285716,3990.3035714285716,1.0927656615108683,1.0381273784353249,95,55,0.003973693314584983,强突破,WIN,2025-10
2025-10-10 19:10:00,SHORT,STRONG,4031.11,4047.4914285714285,3986.0610714285717,3986.0610714285717,1.117531612172042,1.0616550315634399,95,55,0.004063751316989246,强突破,WIN,2025-10
2025-10-10 19:20:00,SHORT,STRONG,4011.55,4029.3064285714286,3953.841607142858,4029.3064285714286,-0.44263261261677866,-0.3098428288317451,70,65,0.004426326126167803,强突破,LOSS,2025-10
2025-10-10 19:25:00,SHORT,STRONG,3951.56,3973.8142857142857,3879.233571428572,3973.8142857142857,-0.563177218978979,-0.39422405328528526,70,65,0.005631772189789749,强突破,LOSS,2025-10
2025-10-10 19:30:00,SHORT,STRONG,3974.04,3998.4092857142855,3907.0244642857147,3998.4092857142855,-0.6132118880103251,-0.5825512936098088,95,55,0.006132118880103268,放量趋势,LOSS,2025-10
2025-10-10 20:50:00,SHORT,STRONG,3926.01,3952.065,3854.3587500000003,3854.3587500000003,1.8250399260317698,1.7337879297301813,95,55,0.0066365088219337105,强突破,WIN,2025-10
2025-10-10 20:55:00,SHORT,STRONG,3868.55,3899.6635714285717,3767.430892857143,3899.6635714285717,-0.8042695952894884,-0.5629887167026418,70,65,0.00804269595289486,强突破,LOSS,2025-10
2025-10-10 21:10:00,SHORT,STRONG,3725.43,3778.282142857143,3553.6605357142853,3778.282142857143,-1.4186857049291763,-0.9930799934504235,70,65,0.014186857049291736,强突破,LOSS,2025-10
2025-10-10 21:15:00,SHORT,STRONG,3475.07,3552.5507142857145,3223.2576785714286,3552.5507142857145,-2.2296159296277307,-1.5607311507394115,70,65,0.022296159296277287,强突破,LOSS,2025-10
2025-10-11 19:00:00,SHORT,STRONG,3802.61,3810.594285714286,3780.6532142857145,3780.6532142857145,0.5774135584318564,0.5485428805102636,95,55,0.0020996856670249453,强突破,WIN,2025-10
2025-10-11 19:10:00,SHORT,STRONG,3784.6,3794.517857142857,3757.3258928571427,3757.3258928571427,0.7206602320683096,0.6846272204648942,95,55,0.002620582662066569,强突破,WIN,2025-10
2025-10-11 19:15:00,SHORT,STRONG,3761.81,3772.8957142857143,3725.7814285714285,3772.8957142857143,-0.29469096753197005,-0.20628367727237903,70,65,0.0029469096753196745,强突破,LOSS,2025-10
2025-10-11 19:20:00,SHORT,STRONG,3758.05,3769.9535714285716,3719.363392857143,3769.9535714285716,-0.31674861772918045,-0.2217240324104263,70,65,0.0031674861772917964,强突破,LOSS,2025-10
2025-10-11 19:30:00,SHORT,STRONG,3744.99,3759.6499999999996,3697.345,3759.6499999999996,-0.3914563189754808,-0.2740194232828365,70,65,0.003914563189754841,强突破,LOSS,2025-10
2025-10-11 21:05:00,SHORT,STRONG,3652.49,3677.802142857143,3582.8816071428564,3677.802142857143,-0.693010599813909,-0.6583600698232135,95,55,0.006930105998139073,强突破,LOSS,2025-10
2025-10-12 06:25:00,LONG,STRONG,3830.93,3822.0807142857143,3855.2655357142853,3822.0807142857143,-0.23099575597271532,-0.21944596817407955,95,55,0.002309957559727187,强突破,LOSS,2025-10
2025-10-12 14:45:00,LONG,STRONG,3940.61,3917.3450000000003,4016.22125,4016.22125,1.9187701904019916,1.3431391332813942,70,65,0.005903908278159972,强突破,WIN,2025-10
2025-10-12 14:50:00,LONG,STRONG,3995.51,3969.094285714286,4081.3610714285714,3969.094285714286,-0.6611349811592094,-0.4627944868114466,70,65,0.00661134981159207,强突破,LOSS,2025-10
2025-10-12 14:55:00,LONG,STRONG,3974.7,3945.1407142857142,4070.767678571428,4070.767678571428,2.4169793587296686,1.691885551110768,70,65,0.0074368595653220735,放量趋势,WIN,2025-10
2025-10-12 15:00:00,LONG,STRONG,4006.83,3975.1114285714284,4094.056071428571,4094.056071428571,2.176934669765656,2.068087936277373,95,55,0.007916126071875106,放量趋势,WIN,2025-10
2025-10-12 15:05:00,LONG,STRONG,4015.91,3982.404285714286,4108.050714285714,3982.404285714286,-0.8343243321118755,-0.7926081155062817,95,55,0.008343243321118797,放量趋势,LOSS,2025-10
2025-10-12 15:15:00,LONG,STRONG,4076.12,4037.9764285714286,4181.014821428571,4037.9764285714286,-0.9357813663133384,-0.8889922979976715,95,55,0.0093578136631334,强突破,LOSS,2025-10
2025-10-13 00:15:00,LONG,STRONG,4179.78,4163.422142857143,4224.764107142857,4163.422142857143,-0.3913568930148723,-0.3717890483641287,95,55,0.0039135689301487385,强突破,LOSS,2025-10
2025-10-13 01:55:00,LONG,STRONG,4199.18,4183.055714285714,4243.521785714286,4183.055714285714,-0.38398653342524225,-0.36478720675398013,95,55,0.0038398653342523142,强突破,LOSS,2025-10
2025-10-13 06:30:00,LONG,STRONG,4170.05,4157.799285714286,4203.739464285714,4157.799285714286,-0.2937785946382876,-0.2790896649063732,95,55,0.002937785946382954,强突破,LOSS,2025-10
2025-10-13 17:55:00,LONG,STRONG,4236.03,4219.159285714285,4290.859821428572,4219.159285714285,-0.3982671106133506,-0.27878697742934544,70,65,0.003982671106133444,强突破,LOSS,2025-10
2025-10-14 06:30:00,SHORT,STRONG,4020.32,4039.6892857142857,3967.0544642857144,3967.0544642857144,1.3249078609236518,1.2586624678774692,95,55,0.004817846766995095,强突破,WIN,2025-10
2025-10-14 06:40:00,SHORT,STRONG,3994.24,4015.7764285714284,3924.246607142857,4015.7764285714284,-0.5391871437727475,-0.3774310006409232,70,65,0.005391871437727459,强突破,LOSS,2025-10
2025-10-14 06:45:00,SHORT,STRONG,3996.99,4019.620714285714,3934.7555357142855,4019.620714285714,-0.5661939180661953,-0.5378842221628856,95,55,0.005661939180662011,放量趋势,LOSS,2025-10
2025-10-14 10:15:00,SHORT,STRONG,3933.17,3948.967142857143,3881.829285714286,3948.967142857143,-0.4016389542568137,-0.2811472679797696,70,65,0.004016389542568161,强突破,LOSS,2025-10
2025-10-14 10:20:00,SHORT,STRONG,3936.57,3953.3807142857145,3890.340535714286,3890.340535714286,1.1743590050656822,1.115641054812398,95,55,0.004270396382057031,放量趋势,WIN,2025-10
2025-10-14 10:25:00,SHORT,STRONG,3920.13,3938.0314285714285,3870.901071428572,3938.0314285714285,-0.45665395207374165,-0.4338212544700546,95,55,0.00456653952073745,放量趋势,LOSS,2025-10
2025-10-14 10:30:00,SHORT,STRONG,3900.75,3920.7285714285713,3835.819642857143,3920.7285714285713,-0.5121725675465304,-0.3585207972825713,70,65,0.0051217256754653205,强突破,LOSS,2025-10
2025-10-15 08:20:00,LONG,STRONG,4141.41,4132.428571428572,4166.108928571428,4166.108928571428,0.5963893594555488,0.5665698914827714,95,55,0.0021686885798383707,强突破,WIN,2025-10
2025-10-15 08:25:00,LONG,STRONG,4173.67,4162.970714285714,4208.442678571429,4208.442678571429,0.8331439373843288,0.5832007561690302,70,65,0.0025635198073363685,强突破,WIN,2025-10
2025-10-15 08:30:00,LONG,STRONG,4202.87,4189.507857142858,4246.296964285713,4189.507857142858,-0.3179290070152614,-0.22255030491068298,70,65,0.0031792900701527065,强突破,LOSS,2025-10
2025-10-15 08:35:00,LONG,STRONG,4191.33,4177.688571428572,4235.664642857142,4177.688571428572,-0.3254677768495478,-0.22782744379468348,70,65,0.0032546777684955394,放量趋势,LOSS,2025-10
2025-10-15 17:10:00,SHORT,STRONG,3938.18,3954.1642857142856,3894.223214285714,3954.1642857142856,-0.4058800185437375,-0.38558601761655065,95,55,0.004058800185437359,强突破,LOSS,2025-10
2025-10-15 20:30:00,SHORT,STRONG,3941.48,3956.1828571428573,3901.0471428571427,3956.1828571428573,-0.37302884050806506,-0.3543773984826618,95,55,0.003730288405080618,强突破,LOSS,2025-10
2025-10-16 04:00:00,SHORT,STRONG,4021.8,4031.2774285714286,4004.4247142857143,4031.2774285714286,-0.2356514140789793,-0.22386884337503032,95,50,0.0019637617839915267,放量趋势,LOSS,2025-10
2025-10-16 04:45:00,SHORT,STRONG,4000.63,4010.1957142857145,3983.092857142857,4010.1957142857145,-0.23910519807416383,-0.22714993817045565,95,50,0.001992543317284669,强突破,LOSS,2025-10
2025-10-16 09:30:00,SHORT,STRONG,3944.51,3956.4857142857145,3911.576785714286,3956.4857142857145,-0.30360461212455475,-0.288424381518327,95,55,0.003036046121245556,强突破,LOSS,2025-10
2025-10-16 15:55:00,SHORT,STRONG,3907.26,3931.7114285714288,3840.0185714285717,3931.7114285714288,-0.6257947659338909,-0.5945050276371964,95,55,0.006257947659338918,放量趋势,LOSS,2025-10
2025-10-16 16:00:00,SHORT,STRONG,3885.99,3911.742857142857,3815.1696428571427,3911.742857142857,-0.6627103297449816,-0.6295748132577326,95,55,0.006627103297449859,强突破,LOSS,2025-10
2025-10-16 20:30:00,SHORT,STRONG,3829.26,3848.431428571429,3776.5385714285717,3848.431428571429,-0.5006562252609852,-0.47562341399793595,95,55,0.005006562252609793,强突破,LOSS,2025-10
2025-10-17 04:55:00,SHORT,STRONG,3912.59,3921.788857142857,3895.725428571429,3921.788857142857,-0.23510915130021093,-0.2233536937352004,95,50,0.001959242927501774,放量趋势,LOSS,2025-10
2025-10-17 05:00:00,SHORT,STRONG,3913.6,3922.7911428571424,3896.7495714285715,3922.7911428571424,-0.2348513608223246,-0.22310879278120838,95,50,0.001957094673519416,放量趋势,LOSS,2025-10
2025-10-17 05:40:00,SHORT,STRONG,3900.31,3909.627857142857,3874.685892857143,3874.685892857143,0.6569761670958758,0.624127358741082,95,55,0.002389004243985007,强突破,WIN,2025-10
2025-10-17 06:35:00,SHORT,STRONG,3840.63,3854.2335714285714,3803.2201785714287,3803.2201785714287,0.9740542939197834,0.9253515792237943,95,55,0.0035420156142537424,强突破,WIN,2025-10
2025-10-17 06:45:00,SHORT,STRONG,3808.53,3823.935,3766.1662500000007,3823.935,-0.4044867704862439,-0.3842624319619317,95,55,0.0040448677048624815,强突破,LOSS,2025-10
2025-10-17 07:00:00,SHORT,STRONG,3812.86,3830.589285714286,3764.1044642857146,3764.1044642857146,1.2787129796081038,1.2147773306276985,95,55,0.004649865380393112,放量趋势,WIN,2025-10
2025-10-17 07:05:00,SHORT,STRONG,3773.48,3794.1085714285714,3706.437142857143,3794.1085714285714,-0.5466723403482031,-0.3826706382437422,70,65,0.00546672340348204,强突破,LOSS,2025-10
2025-10-18 01:25:00,LONG,STRONG,3875.65,3866.802857142857,3899.9796428571426,3866.802857142857,-0.22827507275277434,-0.21686131911513562,95,55,0.0022827507275277182,强突破,LOSS,2025-10
2025-10-18 04:00:00,LONG,STRONG,3860.13,3851.4334285714285,3876.0737142857142,3851.4334285714285,-0.22529219038145315,-0.2140275808623805,95,50,0.0018774349198454094,放量趋势,LOSS,2025-10
2025-10-18 06:05:00,LONG,STRONG,3875.26,3867.4805714285717,3889.5222857142858,3867.4805714285717,-0.200745977597078,-0.1907086787172241,95,50,0.0016728831466423222,强突破,LOSS,2025-10
2025-10-18 06:10:00,LONG,STRONG,3875.76,3868.320857142857,3898.0774285714288,3868.320857142857,-0.1919402351317676,-0.08637310580929541,45,70,0.0015995019594313576,放量趋势,LOSS,2025-10
2025-10-18 07:00:00,LONG,STRONG,3917.46,3907.9807142857144,3948.2676785714284,3907.9807142857144,-0.24197530323948813,-0.16938271226764168,70,65,0.0024197530323948895,强突破,LOSS,2025-10
2025-10-18 07:05:00,LONG,STRONG,3922.99,3912.6735714285714,3956.5183928571423,3912.6735714285714,-0.26297361378510603,-0.18408152964957425,70,65,0.0026297361378511104,放量趋势,LOSS,2025-10
2025-10-18 10:40:00,LONG,STRONG,3890.15,3882.164,3904.791,3882.164,-0.2052877138413654,-0.19502332814929713,95,50,0.0017107309486780644,强突破,LOSS,2025-10
2025-10-18 12:15:00,LONG,STRONG,3888.33,3880.254,3903.136,3880.254,-0.20769842065874095,-0.19731349962580388,95,50,0.0017308201721561913,放量趋势,LOSS,2025-10
2025-10-18 17:55:00,LONG,STRONG,3893.6,3885.319285714286,3916.3719642857145,3885.319285714286,-0.21267501247467924,-0.20204126185094526,95,55,0.002126750124746851,强突破,LOSS,2025-10
2025-10-18 20:00:00,LONG,STRONG,3893.27,3885.9767857142856,3902.7511785714287,3885.9767857142856,-0.18732875669332938,-0.0917910907797314,49,60,0.0012488583779555152,放量趋势,LOSS,2025-10
2025-10-18 20:05:00,LONG,STRONG,3896.75,3889.0592857142856,3910.5932857142857,3889.0592857142856,-0.19736227075676963,-0.06118230393459858,31,70,0.0013157484717117782,强突破,LOSS,2025-10
2025-10-18 20:25:00,LONG,STRONG,3899.81,3891.9135714285712,3910.0753571428572,3891.9135714285712,-0.20248239199932086,-0.09921637207966721,49,60,0.0013498826133287861,强突破,LOSS,2025-10
2025-10-18 20:30:00,LONG,STRONG,3895.64,3888.5282857142856,3908.6781428571426,3888.5282857142856,-0.18255573630300137,-0.1734279494878513,95,50,0.0015212978025250254,放量趋势,LOSS,2025-10
2025-10-19 00:05:00,LONG,STRONG,3888.95,3882.2107142857144,3896.363214285714,3882.2107142857144,-0.17329319518855774,-0.1143735088244481,66,50,0.0011552879679237545,放量趋势,LOSS,2025-10
2025-10-19 03:05:00,SHORT,STRONG,3870.22,3876.4996428571426,3863.3123928571426,3876.4996428571426,-0.16225544948718135,-0.10708859666153969,66,50,0.001081702996581198,放量趋势,LOSS,2025-10
2025-10-19 03:40:00,LONG,STRONG,3899.22,3890.7032142857142,3914.550214285714,3914.550214285714,0.39316104979237365,0.12187992543563583,31,90,0.0014561520362680472,强突破,WIN,2025-10
2025-10-19 05:15:00,LONG,STRONG,3912.59,3905.354642857143,3925.613642857143,3905.354642857143,-0.1849250021816005,-0.057326750676296154,31,90,0.0012328333478773589,强突破,LOSS,2025-10
2025-10-19 05:20:00,LONG,STRONG,3908.43,3900.4521428571425,3922.7901428571427,3900.4521428571425,-0.20411922799838744,-0.0632769606795001,31,80,0.0013607948533225526,放量趋势,LOSS,2025-10
2025-10-19 08:00:00,LONG,STRONG,3893.08,3885.909142857143,3906.2265714285713,3885.909142857143,-0.18419495984816986,-0.17498521185576138,95,50,0.0015349579987347655,放量趋势,LOSS,2025-10
2025-10-19 08:15:00,LONG,STRONG,3929.29,3918.5099999999998,3958.935,3918.5099999999998,-0.2743498189240346,-0.26063232797783287,95,55,0.002743498189240313,强突破,LOSS,2025-10
2025-10-19 10:25:00,LONG,STRONG,3934.56,3917.2942857142857,3982.0407142857143,3917.2942857142857,-0.43882198481441986,-0.4168808855736989,95,55,0.004388219848144215,强突破,LOSS,2025-10
2025-10-19 13:30:00,LONG,STRONG,3937.45,3928.332571428571,3957.2044285714283,3957.2044285714283,0.5017061441142983,0.35119430088000875,70,60,0.0019296390158242355,强突破,WIN,2025-10
2025-10-19 13:45:00,LONG,STRONG,3953.84,3944.4448571428575,3982.0254285714286,3982.0254285714286,0.7128621434207877,0.3207879645393545,45,70,0.0019801726206133082,强突破,WIN,2025-10
2025-10-19 13:50:00,LONG,STRONG,3965.4,3956.5364285714286,3994.2066071428576,3956.5364285714286,-0.22352275756724427,-0.15646593029707098,70,65,0.0022352275756724344,强突破,LOSS,2025-10
2025-10-19 13:55:00,LONG,STRONG,3972.13,3961.9,4005.3775,3961.9,-0.25754444089191486,-0.1802811086243404,70,65,0.002575444408919157,放量趋势,LOSS,2025-10
2025-10-19 14:15:00,LONG,STRONG,3993.75,3980.5821428571426,4029.9616071428572,3980.5821428571426,-0.32971160295104673,-0.3132260228034944,95,55,0.0032971160295104185,强突破,LOSS,2025-10
2025-10-19 14:20:00,LONG,STRONG,3987.6,3973.5092857142854,4033.3948214285715,3973.5092857142854,-0.3533632833211584,-0.24735429832481087,70,65,0.0035336328332115433,放量趋势,LOSS,2025-10
2025-10-19 16:40:00,LONG,STRONG,3985.18,3976.5537142857142,4000.994857142857,4000.994857142857,0.3968417271706012,0.37699964081207116,95,50,0.0018038260325936306,放量趋势,WIN,2025-10
2025-10-19 17:05:00,LONG,STRONG,4019.92,4009.1085714285714,4049.651428571429,4009.1085714285714,-0.2689463614059155,-0.25549904333561974,95,55,0.002689463614059147,强突破,LOSS,2025-10
2025-10-19 20:55:00,LONG,STRONG,4000.82,3991.9453571428576,4012.3570357142858,3991.9453571428576,-0.2218205982059325,-0.10869209312090693,49,60,0.0014788039880395851,强突破,LOSS,2025-10
2025-10-19 21:10:00,LONG,STRONG,4002.8,3995.2477142857147,4016.6458571428575,3995.2477142857147,-0.18867507030792238,-0.17924131679252625,95,50,0.001572292252566055,放量趋势,LOSS,2025-10
2025-10-19 22:45:00,LONG,STRONG,4024.75,4015.7878571428573,4049.395892857143,4015.7878571428573,-0.2226757651318139,-0.2115419768752232,95,55,0.0022267576513181875,强突破,LOSS,2025-10
2025-10-20 03:50:00,LONG,STRONG,4027.9,4014.327142857143,4072.011785714286,4072.011785714286,1.0951559302436955,0.7666091511705869,70,65,0.0033697105545959787,强突破,WIN,2025-10
2025-10-20 03:55:00,LONG,STRONG,4027.41,4013.5942857142854,4065.403214285714,4065.403214285714,0.9433659420251279,0.8961976449238714,95,55,0.0034304216073641103,放量趋势,WIN,2025-10
2025-10-20 04:00:00,LONG,STRONG,4038.35,4024.4564285714287,4076.5573214285714,4024.4564285714287,-0.3440407945960912,-0.32683875486628666,95,55,0.0034404079459609683,放量趋势,LOSS,2025-10
2025-10-20 12:20:00,LONG,STRONG,4036.72,4028.135714285714,4052.457857142857,4028.135714285714,-0.21265497023042643,-0.2020222217189051,95,50,0.001772124751920207,放量趋势,LOSS,2025-10
2025-10-20 16:30:00,SHORT,STRONG,3947.44,3964.63,3900.1675,3964.63,-0.4354721034391923,-0.4136984982672327,95,55,0.004354721034391899,放量趋势,LOSS,2025-10
2025-10-20 23:45:00,SHORT,STRONG,3980.62,3989.205357142857,3971.1761071428573,3971.1761071428573,0.23724678208778033,0.156582876177935,66,50,0.0014378592853805034,放量趋势,WIN,2025-10
2025-10-21 00:00:00,SHORT,STRONG,3971.59,3980.4485714285715,3961.8455714285715,3980.4485714285715,-0.2230484875974457,-0.14721200181431415,66,50,0.0014869899173162913,强突破,LOSS,2025-10
2025-10-21 00:05:00,SHORT,STRONG,3970.67,3978.0174285714284,3957.1997142857144,3978.0174285714284,-0.18504253870073015,-0.17579041176569365,95,50,0.0015420211558394587,放量趋势,LOSS,2025-10
2025-10-21 00:10:00,SHORT,STRONG,3964.28,3972.056,3950.0240000000003,3972.056,-0.1961516340924415,-0.1863440523878194,95,50,0.0016345969507703677,强突破,LOSS,2025-10
2025-10-21 01:00:00,SHORT,STRONG,3965.32,3973.42,3950.4700000000003,3950.4700000000003,0.3744968880191235,0.35577204361816733,95,50,0.0017022585819051173,放量趋势,WIN,2025-10
2025-10-21 01:05:00,SHORT,STRONG,3962.24,3971.108857142857,3945.9804285714285,3945.9804285714285,0.4103631135057754,0.38984495783048667,95,50,0.0018652868795717252,放量趋势,WIN,2025-10
2025-10-21 01:35:00,SHORT,STRONG,3958.39,3966.9982857142854,3942.608142857143,3942.608142857143,0.39869384125508117,0.3787591491923271,95,50,0.0018122447329776542,放量趋势,WIN,2025-10
2025-10-21 01:45:00,SHORT,STRONG,3950.49,3959.2911428571424,3924.0865714285715,3924.0865714285715,0.6683583193838821,0.30076124372274693,45,70,0.0018565508871774565,强突破,WIN,2025-10
2025-10-21 01:50:00,SHORT,STRONG,3947.64,3957.108857142857,3919.2334285714287,3919.2334285714287,0.7195836355030137,0.3238126359763562,45,80,0.0019988434319528304,强突破,WIN,2025-10
2025-10-21 01:55:00,SHORT,STRONG,3948.19,3956.930714285714,3919.7826785714287,3919.7826785714287,0.7195023904262794,0.5036516732983956,70,65,0.002213853509003943,放量趋势,WIN,2025-10
2025-10-21 02:05:00,SHORT,STRONG,3929.02,3939.227857142857,3900.948392857143,3939.227857142857,-0.25980669843515525,-0.24681636351339747,95,55,0.0025980669843515937,强突破,LOSS,2025-10
2025-10-21 03:50:00,SHORT,STRONG,3926.9,3936.0877142857144,3906.993285714286,3906.993285714286,0.5069320401770943,0.354852428123966,70,60,0.0019497386160657454,强突破,WIN,2025-10
2025-10-21 04:00:00,SHORT,STRONG,3893.19,3902.8507142857143,3866.623035714286,3866.623035714286,0.6823957804708791,0.6482759914473352,95,55,0.0024814392017122855,强突破,WIN,2025-10
2025-10-21 04:10:00,SHORT,STRONG,3878.9,3890.377142857143,3847.3378571428575,3847.3378571428575,0.8136879748676838,0.7730035761242996,95,55,0.0029588653631552274,放量趋势,WIN,2025-10
2025-10-21 04:30:00,SHORT,STRONG,3860.09,3873.2264285714286,3823.9648214285717,3873.2264285714286,-0.3403140489322398,-0.32329834648562783,95,55,0.0034031404893223897,强突破,LOSS,2025-10
2025-10-21 15:05:00,LONG,STRONG,4030.7,4004.2814285714285,4103.351071428571,4103.351071428571,1.8024430354174565,1.7123208836465837,95,55,0.0065543383106089195,放量趋势,WIN,2025-10
2025-10-22 00:30:00,SHORT,STRONG,3839.13,3855.2407142857146,3794.8255357142857,3855.2407142857146,-0.41964492699425376,-0.398662680644541,95,55,0.004196449269942478,强突破,LOSS,2025-10
2025-10-22 03:10:00,SHORT,STRONG,3843.96,3852.250285714286,3825.9977142857147,3852.250285714286,-0.21567044699439641,-0.15096931289607748,70,60,0.0017972537249532727,强突破,LOSS,2025-10
2025-10-22 05:20:00,SHORT,STRONG,3855.73,3864.2825714285714,3840.0502857142856,3840.0502857142856,0.4066600691883107,0.3863270657288952,95,50,0.0018484548599468423,强突破,WIN,2025-10
2025-10-22 09:15:00,SHORT,STRONG,3832.0,3840.5764285714286,3808.4148214285715,3840.5764285714286,-0.22381076647778053,-0.2126202281538915,95,55,0.002238107664777797,强突破,LOSS,2025-10
